"Sigla da IES"	"Instituição de Ensino"	"Código do Programa"	"Programa"	"Ano da Publicação"	"Título"	"Produção Glosada?"	"Ordem"	"Autor"	"Categoria"	"Tipo de Produção"	"Subtipo"	"Nome do Detalhamento"	"Valor do Detalhamento"	"Área de Concentração"	"Linha de Pesquisa"	"Projeto de Pesquisa"	"A Produção é vinculada a Trabalho de Conclusão?"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Descrição do tipo de Impacto"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Estágio da Tecnologia"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Finalidade"	"Desenvolvimento de produto técnico industrial"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Há registro/depósito de propriedade intelectual?"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Há transferência de tecnologia/conhecimento?"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Houve fomento?"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Impacto - Área impactada pela produção"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Impacto - Demanda"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Impacto - Nível"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Impacto - Objetivo da Pesquisa"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Impacto - Tipo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Inovação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Replicabilidade"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) Setor da sociedade beneficiado pelo impacto"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"(PTT) URL"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"Registro de Direito Autoral"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"Título em Inglês"	"SOCFakeChain: Detecção de fake news utilizando blockchain"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"SOCFAKECHAIN: DETECÇÃO DE FAKE NEWS UTILIZANDO BLOCKCHAIN"	"Não"	""	""	""	"TÉCNICA"	"DESENVOLVIMENTO DE APLICATIVO"	"URL do DOI"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	"1"	"DE PAULA, DIANDRE"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	"2"	"NUNO MANUEL GARCIA DOS SANTOS"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	"3"	"VALDERI REIS QUIETINHO LEITHARDT"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Cidade do evento"	"Covilhã"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Divulgação"	"VÁRIOS"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Edição / Número"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"PORTUGUES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"ISBN/ISSN"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Natureza"	"TRABALHO COMPLETO"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Nome do evento"	"Congresso ICE UBI"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página final"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página inicial"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"País"	"Portugal"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Série"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Título dos Anais"	"ICEUBI 2019"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"URL"	"[http://iceubi.ubi.pt/wp-content/uploads/2017/03/ICEUBI2019-Programa-Final_dez2019.pdf]"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"STUDY OF A CONTEXT QUALITY MODEL FOR UBIPRI MIDDLEWARE"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Volume"	"1"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	"1"	"ANITA MARIA DA ROCHA FERNANDES"	"Docente"	"BIBLIOGRÁFICA"	"LIVRO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	"2"	"CHRISTIANE HEEMANN"	"Participante Externo"	"BIBLIOGRÁFICA"	"LIVRO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Ano da Primeira Edição"	"2019"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Arquivo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Cidade / País"	"Brasil"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Cidade da Editora"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Conselho Editorial"	"Membros Nacionais"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Data da Indicação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Data da Premiação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Distribuição e Acesso"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Financiamento"	"Própria Editora"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Idioma"	"Idioma Nacional"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Indicação como Obra de Referência"	"Não se aplica"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Índice Remissivo"	"false"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Informações Sobre Autores"	"true"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"ISBN"	"9788554909161"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Leitor preferencial"	"Obras acadêmicas destinadas a pesquisadores, docentes e especialistas da área e áreas afins"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Meio de Divulgação"	"Obra Impressa"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Natureza da Obra"	"COLETÂNEA"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Natureza do Conteúdo"	"Técnica / Manual"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"TECNOLOGIA DE INFORMAÇÃO E COMUNICAÇÃO EM BENEFÍCIO DE PESSOAS COM NECESSIDADES EDUCACIONAIS ESPECIAIS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"LIVRO"	"Natureza do texto"	"Coletâneas organizadas resultantes de pesquisas afins e grupos de pesquisas em rede"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"		"Não"
